State_ID,Visit_Count
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, -1.0, 781.992)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 1172.988)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 1172.988)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 1172.988)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 351.798, 0.0, 0.0, 0.0, 1172.988)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 645.166, 0.0, 0.0, 1.0, 1172.988)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 645.166, 0.0, 0.0, -1.0, 1172.988)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1172.988, 841.151, 326.837, 2195.984, 293.368, 0.0, 0.0, 0.0, 1172.988)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.333, 0.0, 0.333, 1.0, 0.0, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 1172.988)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.333, 0.0, 0.667, 1.0, 0.0, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 781.992)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 390.996)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 841.151, 326.837, 2195.984, 0.0, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2306.13, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.667, 0.0, 0.333, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2217.232, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2316.03, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2413.48, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2400.906, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2334.006, 0.0, 0.0, 0.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 1427.066, 0.0, 0.0, 1.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 772.318, 0.0, 0.0, 0.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 0.0, 0.0, 0.0, 0.0, 2268.657)",90
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 0.0, 0.0, 0.0, -1.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 554.737, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 1621.66, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2238.412, 0.0, 0.0, 0.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 2435.848, 0.0, 0.0, 1.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 1979.512, 0.0, 0.0, 0.0, 2268.657)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 1362.761, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.333, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 610.587, 0.0, 0.0, -1.0, 2268.657)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.667, 0.0, 0.0, 0.0, 2268.657, 1200.0, 1058.657, 3402.288, 729.286, 0.0, 0.0, 0.0, 2268.657)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1729.495, 0.0, 0.0, 0.0, 1917.888)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1734.384, 0.0, 0.0, 1.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1765.59, 0.0, 0.0, -1.0, 1917.888)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1657.616, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1425.473, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1491.153, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1504.259, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1092.218, 0.0, 0.0, 0.0, 1917.888)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 506.88, 0.0, 0.0, 1.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, -1.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, 0.0, 1917.888)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, 1.0, 1917.888)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, 0.0, 1917.888)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 361.462, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1185.962, 0.0, 0.0, -1.0, 1917.888)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1917.888, 1202.685, 701.203, 2916.958, 1439.739, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 1.0, 0.0, 1202.685, 701.203, 2916.958, 1078.277, 0.0, 0.0, 0.0, 1917.888)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 1202.685, 701.203, 2916.958, 253.777, 0.0, 0.0, 0.0, 1278.592)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, 0.0, 639.296)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1202.685, 701.203, 2916.958, 589.683, 0.0, 0.0, 0.0, 0.0)",30
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1202.685, 701.203, 2916.958, 0.0, 0.0, 0.0, 0.0, 0.0)",40
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1593.72, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1709.256, 0.0, 0.0, -1.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1810.218, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1753.289, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1516.557, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1588.746, 0.0, 0.0, 0.0, 1657.884)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1779.08, 0.0, 0.0, 1.0, 1657.884)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 2178.61, 0.0, 0.0, -1.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 1553.635, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 830.963, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1657.884, 1123.047, 525.837, 2738.495, 0.0, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 1.0, 0.0, 1123.047, 525.837, 2738.495, 0.0, 0.0, 0.0, 0.0, 1657.884)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 1123.047, 525.837, 2738.495, 0.0, 0.0, 0.0, 0.0, 1105.256)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 732.946, 0.0, 0.0, 0.0, 552.628)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 1186.642, 0.0, 0.0, 0.0, 0.0)",20
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 453.695, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 0.0, 0.0, 0.0, 0.0, 0.0)",50
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 341.705, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1123.047, 525.837, 2738.495, 810.234, 0.0, 0.0, 0.0, 0.0)",20
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.667, 0.0, 1355.473, 871.149, 474.324, 2568.844, 951.761, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1403.637, 0.0, 0.0, -1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1287.202, 0.0, 0.0, 0.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1334.808, 0.0, 0.0, 0.0, 1433.039)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1211.318, 0.0, 0.0, 1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1277.439, 0.0, 0.0, -1.0, 1433.039)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1501.449, 0.0, 0.0, 1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1776.122, 0.0, 0.0, -1.0, 1433.039)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1640.081, 0.0, 0.0, 1.0, 1433.039)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1319.602, 0.0, 0.0, 0.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 1221.031, 0.0, 0.0, -1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 929.707, 0.0, 0.0, 0.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 507.591, 0.0, 0.0, 0.0, 1433.039)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, 0.0, 1433.039)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1433.039, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, 1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 1.0, 0.0, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, -1.0, 1433.039)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 1.0, 0.0, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, 0.0, 955.359)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, 0.0, 477.68)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 0.0, 0.0, 0.0, 0.0, 0.0)",40
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 248.575, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 604.011, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 1016.787, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 768.211, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 876.785, 549.254, 2758.626, 412.776, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1533.901, 0.0, 0.0, 0.0, 1131.311)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1382.477, 0.0, 0.0, 0.0, 1131.311)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1330.994, 0.0, 0.0, 0.0, 1131.311)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1510.255, 0.0, 0.0, 0.0, 1131.311)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1881.539, 0.0, 0.0, 0.0, 1131.311)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 2097.724, 0.0, 0.0, 1.0, 1131.311)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1131.311, 762.474, 358.838, 2397.272, 1901.429, 0.0, 0.0, -1.0, 1131.311)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 1.0, 0.0, 762.474, 358.838, 2397.272, 2030.385, 0.0, 0.0, 0.0, 1131.311)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 762.474, 358.838, 2397.272, 1522.378, 0.0, 0.0, 0.0, 754.207)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 1506.462, 0.0, 0.0, 0.0, 377.104)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 780.542, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 806.284, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 853.287, 0.0, 0.0, 0.0, 0.0)",20
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 550.264, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 762.474, 358.838, 2397.272, 0.0, 0.0, 0.0, 0.0, 0.0)",20
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 620.586)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 1.0, 1241.172)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 1861.758)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 1861.758)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, -1.0, 1861.758)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 1861.758)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 0.0, 0.0, 0.0, 0.0, 1861.758)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1861.758, 1217.2, 619.558, 2824.916, 504.064, 0.0, 0.0, 0.0, 1861.758)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1525.002, 0.0, 0.0, 1.0, 1907.894)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1241.437, 0.0, 0.0, -1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1370.142, 0.0, 0.0, 0.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1567.544, 0.0, 0.0, 0.0, 1907.894)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1885.52, 0.0, 0.0, 1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1813.896, 0.0, 0.0, -1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1749.237, 0.0, 0.0, 0.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 1078.861, 0.0, 0.0, 0.0, 1907.894)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 423.323, 0.0, 0.0, 1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, -1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, 0.0, 1907.894)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 242.089, 0.0, 0.0, 0.0, 1907.894)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 242.089, 0.0, 0.0, 1.0, 1907.894)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1907.894, 1335.181, 552.713, 2735.999, 242.089, 0.0, 0.0, 0.0, 1907.894)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.667, 0.0, 0.0, 0.333, 1.0, 0.0, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, -1.0, 1907.894)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 1.0, 0.0, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, 0.0, 1271.93)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, 0.0, 635.965)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1335.181, 552.713, 2735.999, 0.0, 0.0, 0.0, 0.0, 0.0)",30
